fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label
58,Archer Daniels Midland,ADM,7084,0000007084,2025,success,,10-K,2026-02-17,2025-12-31,0000007084-26-000011,adm-20251231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2025_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2025_ADM_10k.txt,51245,4,0.780564,primary_text_sample,TRUE,,,2070,Fats & Oils,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,17,1,0.058824,0,0.0,3,0.176471,0,0.0,13,0.764706,1,0.058824,0,0.0,3,0.176471,0,0.0,13,0.764706,17,1.000001,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
59,MetLife,MET,1099219,0001099219,2023,success,,10-K,2024-02-16,2023-12-31,0001099219-24-000035,met-20231231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921924000035/,https://www.sec.gov/Archives/edgar/data/1099219/000109921924000035/met-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2023_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2023_MET_10k.txt,166237,9,0.541396,primary_text_sample,TRUE,,,6311,Life Insurance,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,11,3,0.272727,0,0.0,0,0.0,0,0.0,8,0.727273,3,0.272727,0,0.0,0,0.0,0,0.0,8,0.727273,11,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
59,MetLife,MET,1099219,0001099219,2024,success,,10-K,2025-02-21,2024-12-31,0001099219-25-000044,met-20241231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921925000044/,https://www.sec.gov/Archives/edgar/data/1099219/000109921925000044/met-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2024_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2024_MET_10k.txt,156386,7,0.44761,primary_text_sample,TRUE,,,6311,Life Insurance,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,13,1,0.076923,3,0.230769,0,0.0,0,0.0,9,0.692308,1,0.076923,3,0.230769,0,0.0,0,0.0,9,0.692308,10,0.769231,0.769231,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
59,MetLife,MET,1099219,0001099219,2025,success,,10-K,2026-02-19,2025-12-31,0001099219-26-000013,met-20251231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921926000013/,https://www.sec.gov/Archives/edgar/data/1099219/000109921926000013/met-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2025_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2025_MET_10k.txt,160996,5,0.310567,primary_text_sample,TRUE,,,6311,Life Insurance,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,13,3,0.230769,4,0.307692,0,0.0,1,0.076923,5,0.384615,3,0.230769,4,0.307692,0,0.0,1,0.076923,5,0.384615,8,0.615384,0.538462,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
60,HCA Healthcare,HCA,860730,0000860730,2023,success,,10-K,2024-02-16,2023-12-31,0000950170-24-016524,hca-20231231.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/HCA/2023_HCA_10k.html,data/processed/sec_10k_text/top100/chunk_03/HCA/2023_HCA_10k.txt,70435,16,2.271598,primary_text_sample,TRUE,,,8062,"Services-General Medical & Surgical Hospitals, NEC",,,62,Health Care and Social Assistance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,11,3,0.272727,0,0.0,1,0.090909,0,0.0,7,0.636364,3,0.272727,0,0.0,1,0.090909,0,0.0,7,0.636364,11,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
60,HCA Healthcare,HCA,860730,0000860730,2024,success,,10-K,2025-02-14,2024-12-31,0000950170-25-020134,hca-20241231.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/hca-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/HCA/2024_HCA_10k.html,data/processed/sec_10k_text/top100/chunk_03/HCA/2024_HCA_10k.txt,71272,12,1.683691,primary_text_sample,TRUE,,,8062,"Services-General Medical & Surgical Hospitals, NEC",,,62,Health Care and Social Assistance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,32,2,0.0625,1,0.03125,3,0.09375,0,0.0,26,0.8125,2,0.0625,1,0.03125,3,0.09375,0,0.0,26,0.8125,31,0.96875,0.96875,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
60,HCA Healthcare,HCA,860730,0000860730,2025,success,,10-K,2026-02-10,2025-12-31,0001193125-26-044769,hca-20251231.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312526044769/,https://www.sec.gov/Archives/edgar/data/860730/000119312526044769/hca-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/HCA/2025_HCA_10k.html,data/processed/sec_10k_text/top100/chunk_03/HCA/2025_HCA_10k.txt,70422,16,2.272017,primary_text_sample,TRUE,,,8062,"Services-General Medical & Surgical Hospitals, NEC",,,62,Health Care and Social Assistance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,41,3,0.073171,3,0.073171,3,0.073171,5,0.121951,27,0.658537,3,0.073171,3,0.073171,3,0.073171,5,0.121951,27,0.658537,33,0.804879,0.682927,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
61,Lockheed Martin,LMT,936468,0000936468,2023,success,,10-K,2024-01-23,2023-12-31,0000936468-24-000010,lmt-20231231.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646824000010/,https://www.sec.gov/Archives/edgar/data/936468/000093646824000010/lmt-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/LMT/2023_LMT_10k.html,data/processed/sec_10k_text/top100/chunk_03/LMT/2023_LMT_10k.txt,65486,3,0.458113,primary_text_sample,TRUE,,,3760,Guided Missiles & Space Vehicles & Parts,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,0,0.0,1,0.333333,1,0.333333,1,0.333333,0,0.0,0,0.0,1,0.333333,1,0.333333,1,0.333333,0,0.0,1,0.333333,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
61,Lockheed Martin,LMT,936468,0000936468,2024,success,,10-K,2025-01-28,2024-12-31,0000936468-25-000009,lmt-20241231.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/lmt-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/LMT/2024_LMT_10k.html,data/processed/sec_10k_text/top100/chunk_03/LMT/2024_LMT_10k.txt,65429,7,1.069862,primary_text_sample,TRUE,,,3760,Guided Missiles & Space Vehicles & Parts,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,1,0.2,1,0.2,3,0.6,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6,0,0.0,1,0.2,-0.4,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
61,Lockheed Martin,LMT,936468,0000936468,2025,success,,10-K,2026-01-29,2025-12-31,0001628280-26-004195,lmt-20251231.htm,https://www.sec.gov/Archives/edgar/data/936468/000162828026004195/,https://www.sec.gov/Archives/edgar/data/936468/000162828026004195/lmt-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/LMT/2025_LMT_10k.html,data/processed/sec_10k_text/top100/chunk_03/LMT/2025_LMT_10k.txt,63495,6,0.944956,primary_text_sample,TRUE,,,3760,Guided Missiles & Space Vehicles & Parts,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,6,0,0.0,2,0.333333,1,0.166667,3,0.5,0,0.0,0,0.0,2,0.333333,1,0.166667,3,0.5,0,0.0,1,0.166667,-0.333333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
63,Capital One Financial,COF,927628,0000927628,2023,success,,10-K,2024-02-23,2023-12-31,0000927628-24-000094,cof-20231231.htm,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/cof-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/COF/2023_COF_10k.html,data/processed/sec_10k_text/top100/chunk_03/COF/2023_COF_10k.txt,109248,5,0.457674,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,25,3,0.12,10,0.4,3,0.12,0,0.0,9,0.36,3,0.12,10,0.4,3,0.12,0,0.0,9,0.36,15,0.6,0.6,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
63,Capital One Financial,COF,927628,0000927628,2024,success,,10-K,2025-02-20,2024-12-31,0000927628-25-000092,cof-20241231.htm,https://www.sec.gov/Archives/edgar/data/927628/000092762825000092/,https://www.sec.gov/Archives/edgar/data/927628/000092762825000092/cof-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/COF/2024_COF_10k.html,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,112939,8,0.708347,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,30,5,0.166667,8,0.266667,3,0.1,0,0.0,14,0.466667,5,0.166667,8,0.266667,3,0.1,0,0.0,14,0.466667,22,0.733334,0.733333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
63,Capital One Financial,COF,927628,0000927628,2025,success,,10-K,2026-02-19,2025-12-31,0000927628-26-000024,cof-20251231.htm,https://www.sec.gov/Archives/edgar/data/927628/000092762826000024/,https://www.sec.gov/Archives/edgar/data/927628/000092762826000024/cof-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/COF/2025_COF_10k.html,data/processed/sec_10k_text/top100/chunk_03/COF/2025_COF_10k.txt,125312,12,0.95761,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,49,7,0.142857,9,0.183673,5,0.102041,1,0.020408,27,0.55102,7,0.142857,9,0.183673,5,0.102041,1,0.020408,27,0.55102,39,0.795918,0.77551,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
64,Allstate,ALL,899051,0000899051,2023,success,,10-K,2024-02-21,2023-12-31,0000899051-24-000013,all-20231231.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905124000013/,https://www.sec.gov/Archives/edgar/data/899051/000089905124000013/all-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/ALL/2023_ALL_10k.html,data/processed/sec_10k_text/top100/chunk_03/ALL/2023_ALL_10k.txt,105133,4,0.38047,primary_text_sample,TRUE,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,2,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,1,0.5,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
64,Allstate,ALL,899051,0000899051,2024,success,,10-K,2025-02-24,2024-12-31,0000899051-25-000015,all-20241231.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/,https://www.sec.gov/Archives/edgar/data/899051/000089905125000015/all-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/ALL/2024_ALL_10k.html,data/processed/sec_10k_text/top100/chunk_03/ALL/2024_ALL_10k.txt,98634,11,1.115234,primary_text_sample,TRUE,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,9,1,0.111111,3,0.333333,1,0.111111,0,0.0,4,0.444444,1,0.111111,3,0.333333,1,0.111111,0,0.0,4,0.444444,6,0.666666,0.666667,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
64,Allstate,ALL,899051,0000899051,2025,success,,10-K,2026-02-20,2025-12-31,0000899051-26-000031,all-20251231.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ALL/2025_ALL_10k.html,data/processed/sec_10k_text/top100/chunk_03/ALL/2025_ALL_10k.txt,91969,10,1.087323,primary_text_sample,TRUE,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,10,1,0.1,5,0.5,2,0.2,0,0.0,2,0.2,1,0.1,5,0.5,2,0.2,0,0.0,2,0.2,5,0.5,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
65,Caterpillar,CAT,18230,0000018230,2023,success,,10-K,2024-02-16,2023-12-31,0000018230-24-000009,cat-20231231.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/cat-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/CAT/2023_CAT_10k.html,data/processed/sec_10k_text/top100/chunk_03/CAT/2023_CAT_10k.txt,62295,2,0.321053,primary_text_sample,TRUE,,,3531,Construction Machinery & Equip,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
65,Caterpillar,CAT,18230,0000018230,2024,success,,10-K,2025-02-14,2024-12-31,0000018230-25-000008,cat-20241231.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/cat-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/CAT/2024_CAT_10k.html,data/processed/sec_10k_text/top100/chunk_03/CAT/2024_CAT_10k.txt,62507,3,0.479946,primary_text_sample,TRUE,,,3531,Construction Machinery & Equip,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,0,0.0,2,0.666667,0,0.0,1,0.333333,0,0.0,0,0.0,2,0.666667,0,0.0,1,0.333333,0,0.0,0,0.0,-0.333333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
65,Caterpillar,CAT,18230,0000018230,2025,success,,10-K,2026-02-13,2025-12-31,0000018230-26-000008,cat-20251231.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/CAT/2025_CAT_10k.html,data/processed/sec_10k_text/top100/chunk_03/CAT/2025_CAT_10k.txt,62706,4,0.637897,primary_text_sample,TRUE,,,3531,Construction Machinery & Equip,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,4,0,0.0,3,0.75,0,0.0,1,0.25,0,0.0,0,0.0,3,0.75,0,0.0,1,0.25,0,0.0,0,0.0,-0.25,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
66,IBM,IBM,51143,0000051143,2023,success,,10-K,2024-02-26,2023-12-31,0000051143-24-000012,ibm-20231231.htm,https://www.sec.gov/Archives/edgar/data/51143/000005114324000012/,https://www.sec.gov/Archives/edgar/data/51143/000005114324000012/ibm-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/IBM/2023_IBM_10k.html,data/processed/sec_10k_text/top100/chunk_03/IBM/2023_IBM_10k.txt,19963,3,1.50278,primary_text_sample,TRUE,,,3570,Computer & office Equipment,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,12,2,0.166667,3,0.25,3,0.25,4,0.333333,0,0.0,2,0.166667,3,0.25,3,0.25,4,0.333333,0,0.0,5,0.416667,0.083333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
66,IBM,IBM,51143,0000051143,2024,success,,10-K,2025-02-25,2024-12-31,0000051143-25-000015,ibm-20241231.htm,https://www.sec.gov/Archives/edgar/data/51143/000005114325000015/,https://www.sec.gov/Archives/edgar/data/51143/000005114325000015/ibm-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/IBM/2024_IBM_10k.html,data/processed/sec_10k_text/top100/chunk_03/IBM/2024_IBM_10k.txt,20505,8,3.901487,primary_text_sample,TRUE,,,3570,Computer & office Equipment,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,23,2,0.086957,5,0.217391,8,0.347826,5,0.217391,3,0.130435,2,0.086957,5,0.217391,8,0.347826,5,0.217391,3,0.130435,13,0.565218,0.347826,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
66,IBM,IBM,51143,0000051143,2025,success,,10-K,2026-02-24,2025-12-31,0000051143-26-000010,ibm-20251231.htm,https://www.sec.gov/Archives/edgar/data/51143/000005114326000010/,https://www.sec.gov/Archives/edgar/data/51143/000005114326000010/ibm-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/IBM/2025_IBM_10k.html,data/processed/sec_10k_text/top100/chunk_03/IBM/2025_IBM_10k.txt,19693,2,1.015589,primary_text_sample,TRUE,,,3570,Computer & office Equipment,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,21,1,0.047619,5,0.238095,6,0.285714,6,0.285714,3,0.142857,1,0.047619,5,0.238095,6,0.285714,6,0.285714,3,0.142857,10,0.47619,0.190476,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
67,Eli Lilly,LLY,59478,0000059478,2023,success,,10-K,2024-02-21,2023-12-31,0000059478-24-000065,lly-20231231.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947824000065/,https://www.sec.gov/Archives/edgar/data/59478/000005947824000065/lly-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/LLY/2023_LLY_10k.html,data/processed/sec_10k_text/top100/chunk_03/LLY/2023_LLY_10k.txt,60688,4,0.659109,primary_text_sample,TRUE,,,2834,Pharmaceutical Preparations,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,14,1,0.071429,0,0.0,0,0.0,0,0.0,13,0.928571,1,0.071429,0,0.0,0,0.0,0,0.0,13,0.928571,14,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
67,Eli Lilly,LLY,59478,0000059478,2024,success,,10-K,2025-02-19,2024-12-31,0000059478-25-000067,lly-20241231.htm,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/,https://www.sec.gov/Archives/edgar/data/59478/000005947825000067/lly-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/LLY/2024_LLY_10k.html,data/processed/sec_10k_text/top100/chunk_03/LLY/2024_LLY_10k.txt,60093,4,0.665635,primary_text_sample,TRUE,,,2834,Pharmaceutical Preparations,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,16,1,0.0625,0,0.0,1,0.0625,0,0.0,14,0.875,1,0.0625,0,0.0,1,0.0625,0,0.0,14,0.875,16,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
